id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.62389E+17,Rental unit in San Francisco · ★4.11 · 1 bedroom · 1 bed · 1 private bath,467279403,Kyle,,Downtown/Civic Center,37.78911,-122.41531,Private room,72,1,61,8/18/2023,4.34,3,356,45,STR-0005944
6.62393E+17,Rental unit in San Francisco · ★5.0 · Studio · 2 beds · 1 bath,52178915,Jim,,Downtown/Civic Center,37.78726,-122.40924,Entire home/apt,125,2,5,1/5/2023,0.36,42,0,2,Exempt
6.62396E+17,Rental unit in San Francisco · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,467279403,Kyle,,Nob Hill,37.79052,-122.41493,Private room,77,1,64,8/17/2023,4.64,3,356,53,STR-0005944
6.62412E+17,Home in San Francisco · ★4.95 · Studio · 1 bed · 1 bath,175886315,Sun Kok,,Visitacion Valley,37.71539,-122.40293,Entire home/apt,85,1,58,8/19/2023,4.24,1,295,49,2022-006392STR
6.62422E+17,Guest suite in San Francisco · ★4.90 · 1 bedroom · 1 bed · 1 bath,6118716,Vyji,,Inner Richmond,37.78445,-122.47728,Entire home/apt,136,3,39,8/26/2023,2.97,2,211,34,2022-006394STR
6.62589E+17,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,10800264,Ada,,South of Market,37.78563,-122.39634,Entire home/apt,129,30,1,2/6/2023,0.14,3,336,1,
6.63048E+17,Guest suite in San Francisco · ★4.98 · 1 bedroom · 1 bed · 1 bath,467398901,Gehrig,,Castro/Upper Market,37.76285,-122.43337,Entire home/apt,329,2,52,8/19/2023,3.82,1,88,43,STR-0005665
6.63892E+17,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,69821,Andrew,,Haight Ashbury,37.77534,-122.44276,Entire home/apt,500,30,0,,,1,58,0,
6.63961E+17,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,24091826,Julian,,Excelsior,37.72468,-122.43184,Private room,60,10,15,7/9/2023,1.15,5,134,14,2021-008392STR
6.64047E+17,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,24091826,Julian,,Excelsior,37.72532,-122.43358,Private room,101,10,4,2/9/2023,0.3,5,0,1,2021-008392STR
6.64548E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,6683937,Amit,,South of Market,37.78071,-122.41037,Private room,99,1,1,11/19/2022,0.1,3,360,1,1138341
6.65078E+17,Rental unit in San Francisco · ★4.43 · 1 bedroom · 1 bed · 1 bath,457392547,Zhihui,,Parkside,37.744,-122.47053,Entire home/apt,149,30,7,9/23/2022,0.53,3,179,4,2022-004271STR
6.65125E+17,Rental unit in San Francisco · 3 bedrooms · 4 beds · 1.5 baths,457763098,Advantage,,Russian Hill,37.80596,-122.4223,Entire home/apt,300,30,0,,,3,364,0,
6.6519E+17,Home in San Francisco · ★4.16 · 1 bedroom · 1 bed · 1 shared bath,468014148,Asok,,Outer Sunset,37.75759,-122.5049,Private room,61,1,49,8/2/2023,3.56,2,337,41,2022-006762STR
6.65387E+17,Bungalow in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,92511709,Adriana,,Mission,37.75428,-122.4168,Entire home/apt,295,3,18,5/26/2023,1.4,1,304,15,2023-007891STR
6.65628E+17,Condo in San Francisco · 3 bedrooms · 3 beds · 1.5 baths,13902129,Kaushik,,Mission,37.7554869,-122.4147298,Entire home/apt,200,30,0,,,2,364,0,
6.65804E+17,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,133987063,Gabriel,,Mission,37.76196,-122.4216,Entire home/apt,400,10,7,7/22/2023,0.55,1,313,6,2022-006864STR
6.66061E+17,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 3 baths,744535,Erin,,Outer Sunset,37.75962,-122.49753,Entire home/apt,971,3,4,8/18/2023,0.42,1,110,4,2022-010561STR
6.66093E+17,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,43533135,Stan,,South of Market,37.78125,-122.40854,Entire home/apt,88,30,0,,,5,364,0,
6.6735E+17,Villa in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1 private bath,36246070,Yannan,,Outer Sunset,37.74794,-122.48782,Private room,140,1,12,8/4/2023,0.89,1,67,9,1131238
6.67447E+17,Home in San Francisco · 3 bedrooms · 3 beds · 2 baths,12286027,Timothy,,Western Addition,37.7855414,-122.4357924,Entire home/apt,749,5,1,6/27/2023,0.44,1,227,1,2023-001903STR
6.67535E+17,Condo in San Francisco · 2 bedrooms · 2 beds · 2.5 baths,4605418,Türker,,North Beach,37.8043609,-122.4040744,Entire home/apt,303,30,0,,,1,85,0,
6.68094E+17,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,18278276,Anjali,,Haight Ashbury,37.77476,-122.44305,Entire home/apt,96,30,3,7/30/2023,0.34,1,320,3,
6.68347E+17,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,38856363,Jaime,,Noe Valley,37.74512923,-122.4252119,Entire home/apt,161,5,4,8/28/2023,0.32,2,5,3,2023-007190STR
6.68368E+17,Guest suite in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,467295015,Felix,,Lakeshore,37.72434,-122.49481,Entire home/apt,85,30,4,8/11/2023,0.31,1,364,3,
6.68756E+17,Condo in San Francisco · ★4.75 · 3 bedrooms · 3 beds · 1 bath,373016,Rimma,,Nob Hill,37.79512,-122.4182,Entire home/apt,354,4,4,2/5/2023,0.31,1,79,2,2022-006895STR
6.69025E+17,Guest suite in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,1447589,Sid,,Outer Mission,37.71653,-122.44396,Entire home/apt,147,1,87,8/27/2023,7.07,2,151,86,2022-007406STR
6.69077E+17,Rental unit in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,2880714,Charney,,Outer Sunset,37.74711,-122.50839,Private room,111,3,57,8/29/2023,4.33,3,6,55,STR-0005796
6.6911E+17,Rental unit in San Francisco · ★4.76 · 1 bedroom · 2 beds · 1 shared bath,2880714,Charney,,Outer Sunset,37.74698,-122.50763,Private room,111,3,55,8/25/2023,4.39,3,15,53,STR-0005796
6.69159E+17,Home in San Francisco · ★4.92 · 2 bedrooms · 4 beds · 2 baths,410000614,Dexiong Sean,,Outer Sunset,37.75547,-122.48016,Private room,236,2,60,8/30/2023,4.41,1,71,50,2022-005704STR
6.69571E+17,Serviced apartment in San Francisco · ★4.49 · 1 bedroom · 1 bed · 4 shared baths,103884979,Rams,,South of Market,37.7764063,-122.4151619,Private room,92,1,41,8/24/2023,3.01,15,171,36,490135
6.69732E+17,Home in San Francisco · 5 bedrooms · 5 beds · 3 baths,9080666,Sandy,,Visitacion Valley,37.70973,-122.41387,Entire home/apt,180,60,1,8/13/2023,1,7,364,1,
6.69777E+17,Vacation home in San Francisco · 1 bedroom · 2 beds · 1 bath,245447609,Kim,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,300,3,1,9/23/2022,0.09,12,40,1,1106655
6.70123E+17,Rental unit in San Francisco · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,469250438,Charles,,Western Addition,37.77042151,-122.4311563,Private room,87,2,60,8/23/2023,5.29,4,141,60,2022-008653STR
6.70333E+17,Serviced apartment in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,24465020,Nil,,Downtown/Civic Center,37.78413,-122.41046,Entire home/apt,125,30,5,7/23/2023,0.44,1,299,5,
6.70893E+17,Bed and breakfast in San Francisco · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,22252358,Mike,,Inner Sunset,37.76133,-122.4766,Private room,137,1,29,5/19/2023,2.14,2,155,26,STR-0003449
6.7093E+17,Guest suite in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,203823463,Arsema,,Excelsior,37.72375,-122.40551,Entire home/apt,146,2,31,8/14/2023,2.29,1,147,23,STR-0005808
6.71713E+17,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,192964563,Benjamin,,Twin Peaks,37.75309,-122.44361,Entire home/apt,146,30,1,8/12/2023,1,1,364,1,
6.71741E+17,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,2984962,Bharat,,Mission,37.7557622,-122.419807,Private room,110,30,4,7/31/2023,0.36,2,362,4,
6.71787E+17,Home in San Francisco · 2 bedrooms · 2 beds · 1 bath,1600680,Dean,,Ocean View,37.7184263,-122.4548845,Entire home/apt,170,2,0,,,3,9,0,STR-0005670
6.71831E+17,Home in San Francisco · 4 bedrooms · 5 beds · 3 baths,1582521,Lenore,,Western Addition,37.775356,-122.4333424,Entire home/apt,1000,4,2,8/18/2023,2,1,0,2,2022-006964STR
6.71911E+17,Home in San Francisco · 13 bedrooms · 12 beds · 4.5 baths,469712552,Mission Dolores Manor,,Mission,37.76019912,-122.4165004,Entire home/apt,2000,30,0,,,15,159,0,Exempt
6.72652E+17,Condo in San Francisco · ★5.0 · 3 bedrooms · 2 beds · 2 baths,84486056,Mike,,Haight Ashbury,37.770352,-122.44949,Entire home/apt,450,3,10,8/14/2023,0.82,1,0,10,2022-007038STR
6.73085E+17,Townhouse in San Francisco · 3 bedrooms · 4 beds · 3 baths,9763010,Lisa,,Potrero Hill,37.75704,-122.4027,Entire home/apt,170,30,1,3/11/2023,0.17,1,206,1,
6.7313E+17,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,137526,Ray,,Nob Hill,37.79344,-122.41329,Entire home/apt,399,4,22,8/20/2023,1.68,1,215,20,STR-0004678
6.73246E+17,Home in San Francisco · 1 bedroom · 1 bed · 1 private bath,86083871,Kina,,West of Twin Peaks,37.7284095,-122.4575383,Private room,75,30,0,,,6,159,0,
6.73364E+17,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,43394441,Minhao,,Mission,37.76118,-122.42423,Private room,98,2,18,12/4/2022,1.35,7,2,9,2022-004215STR
6.73432E+17,Condo in San Francisco · ★4.96 · 2 bedrooms · 2 beds · 1.5 shared baths,43394441,Minhao,,Mission,37.76336,-122.42534,Private room,187,1,24,6/29/2023,1.95,7,11,23,2022-004215STR
6.73728E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,19286,1,0,,,36,119,0,Exempt
6.73728E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,400,1,0,,,36,119,0,Exempt
6.73729E+17,Hotel in San Francisco · 2 bedrooms · 2 beds · 3 baths,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,19286,1,0,,,36,119,0,Exempt
6.73729E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 2 baths,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,742,1,0,,,36,119,0,Exempt
6.7373E+17,Hotel in San Francisco · 2 bedrooms · 2 beds · 2 baths,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,19286,1,0,,,36,119,0,Exempt
6.7373E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,976,1,0,,,36,119,0,Exempt
6.73731E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 2 baths,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,2282,1,0,,,36,119,0,Exempt
6.73738E+17,Hotel in San Francisco · 2 bedrooms · 3 beds · 2 baths,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,19286,1,0,,,36,119,0,Exempt
6.73738E+17,Hotel in San Francisco · 2 bedrooms · 3 beds · 2.5 baths,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,2853,1,0,,,36,119,0,Exempt
6.73841E+17,Hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,571,1,0,,,36,119,0,Exempt
6.73971E+17,Condo in San Francisco · 2 bedrooms · 3 beds · 2 baths,2694916,Uli,,Russian Hill,37.79871277,-122.4214367,Entire home/apt,275,30,0,,,1,170,0,
6.74075E+17,Home in San Francisco · 1 bedroom · 1 bed · Shared half-bath,86083871,Kina,,West of Twin Peaks,37.72866,-122.45651,Private room,58,30,1,8/23/2022,0.08,6,155,0,
6.74146E+17,Home in San Francisco · ★4.81 · 2 bedrooms · 2 beds · 1 shared bath,9230402,Patricia,,Outer Richmond,37.7761302,-122.4975721,Private room,125,3,27,8/20/2023,2.41,1,81,27,1024533
6.74157E+17,Home in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 1 bath,8617456,Christina,,Inner Sunset,37.7587646,-122.4759697,Entire home/apt,244,4,5,8/14/2023,0.39,1,33,4,2022-007059STR
6.74563E+17,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,23437989,Robin,,Noe Valley,37.74533,-122.42489,Entire home/apt,280,30,2,2/11/2023,0.21,2,351,2,
6.74633E+17,Hostel in San Francisco · ★4.59 · 1 bedroom · 16 beds · 2 shared baths,26860,Elvina,,Marina,37.79856,-122.44107,Shared room,70,1,80,8/30/2023,5.99,1,112,62,Exempt
6.7479E+17,Guest suite in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,61459936,Victoria,,Bayview,37.73387,-122.38453,Entire home/apt,198,2,16,8/26/2023,1.23,2,98,13,2022-006515STR
6.74847E+17,Condo in San Francisco · 3 bedrooms · 3 beds · 3 baths,470480212,Ben,,Castro/Upper Market,37.76744,-122.43074,Entire home/apt,365,30,1,10/18/2022,0.09,1,123,1,
6.74903E+17,Guest suite in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,214206241,Zeev,,Bernal Heights,37.7410636,-122.4201252,Entire home/apt,141,2,59,8/19/2023,4.53,1,53,54,2022-007159STR
6.75406E+17,Rental unit in San Francisco · ★4.83 · 1 bedroom · 1 bed · 1 bath,387789822,Johnson,,Pacific Heights,37.79572,-122.43317,Entire home/apt,125,30,6,7/17/2023,0.49,3,155,5,
6.75514E+17,Home in San Francisco · ★4.69 · 1 bedroom · 1 bed · 1 private bath,107082058,Ricky,,Crocker Amazon,37.71311,-122.43457,Private room,80,1,35,8/26/2023,3.14,2,53,35,2022-008971STR
6.75643E+17,Condo in San Francisco · ★5.0 · 3 bedrooms · 4 beds · 3 baths,316202062,KeyOpp,,Inner Richmond,37.781926,-122.471538,Entire home/apt,365,30,3,5/13/2023,0.25,8,292,3,
6.76412E+17,Bed and breakfast in San Francisco · 1 bedroom · 1 bed · 1 private bath,247216,Jimmy,,Financial District,37.79006,-122.39991,Private room,250,30,0,,,2,364,0,
6.76748E+17,Home in San Francisco · ★4.87 · 2 bedrooms · 3 beds · 1 bath,206907108,Haoyuan,,Parkside,37.74479,-122.47421,Entire home/apt,242,2,39,8/28/2023,3.14,1,293,37,2022-007198STR
6.76749E+17,Guest suite in San Francisco · ★4.74 · 1 bedroom · 1 bed · 1 bath,1568844,Lily,,Bernal Heights,37.74464,-122.41792,Entire home/apt,126,3,47,8/14/2023,3.53,1,89,42,2022-007122STR
6.76753E+17,Rental unit in San Francisco · 2 bedrooms · 3 beds · 1 bath,186786223,Christopher,,South of Market,37.7724341,-122.3972595,Entire home/apt,239,60,0,,,1,364,0,
6.76944E+17,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 shared bath,157999191,Berlin,,Marina,37.80043,-122.43431,Private room,60,30,2,4/30/2023,0.22,25,287,2,
6.77032E+17,Condo in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,21614409,Jamie,,Mission,37.75564,-122.41391,Entire home/apt,550,1,19,8/13/2023,1.65,2,63,19,2022-006140STR
6.77086E+17,Guest suite in San Francisco · ★4.83 · 2 bedrooms · 4 beds · 2 baths,471035211,Perfect Holiday,,Outer Richmond,37.7837638,-122.483568,Entire home/apt,115,30,40,8/14/2023,3.06,1,66,35,2022-006632STR
6.7757E+17,Vacation home in San Francisco · 1 bedroom · 2 beds · 1 bath,159471736,Andy,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,278,2,2,12/13/2022,0.15,1,355,1,Exempt
6.77613E+17,Condo in San Francisco · 1 bedroom · 1 bed · 1 shared bath,6608866,Jessica & Marc,,Inner Richmond,37.77399,-122.47442,Private room,465,2,1,8/8/2022,0.08,2,212,0,1127530
6.7781E+17,Boutique hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,247216,Jimmy,,Financial District,37.79181,-122.39191,Private room,250,30,0,,,2,364,0,
6.77904E+17,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,133755963,Lee,,Outer Richmond,37.77822,-122.48703,Entire home/apt,229,30,1,1/13/2023,0.13,3,0,1,
6.78102E+17,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,4037641,Rene,,Russian Hill,37.79934,-122.41432,Entire home/apt,275,30,5,7/11/2023,0.4,1,94,4,
6.78273E+17,Vacation home in San Francisco · 1 bedroom · 2 beds · 1 bath,245447609,Kim,,Downtown/Civic Center,37.78795,-122.41346,Entire home/apt,450,3,0,,,12,40,0,1106655
6.7887E+17,Home in San Francisco · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,Western Addition,37.78743,-122.43785,Private room,185,30,0,,,10,364,0,
6.7893E+17,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,182963199,Fareday,,North Beach,37.80453,-122.40459,Entire home/apt,251,30,1,9/3/2022,0.08,1,272,1,
6.79064E+17,Condo in San Francisco · 2 bedrooms · 2 beds · 1 bath,43806,Vic,,Mission,37.762,-122.41929,Entire home/apt,215,30,0,,,2,364,0,
6.79494E+17,Home in San Francisco · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,Pacific Heights,37.78943,-122.43669,Private room,165,30,0,,,10,364,0,
6.79521E+17,Home in San Francisco · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,Castro/Upper Market,37.76396,-122.43018,Private room,175,30,0,,,10,364,0,
6.79586E+17,Home in San Francisco · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,Castro/Upper Market,37.76426,-122.42982,Private room,160,30,0,,,10,364,0,
6.7964E+17,Vacation home in San Francisco · 1 bedroom · 2 beds · 1 bath,245447609,Kim,,Downtown/Civic Center,37.78834,-122.41394,Entire home/apt,350,3,1,9/23/2022,0.09,12,0,1,1106655
6.79718E+17,Villa in San Francisco · ★4.94 · 4 bedrooms · 4 beds · 3.5 baths,1832377,Yoav,,Castro/Upper Market,37.7581,-122.44093,Entire home/apt,707,1,34,6/30/2023,3.09,2,323,34,2022-007729STR
6.79965E+17,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,114592523,Patrick,,Marina,37.7992,-122.43406,Entire home/apt,506,31,1,11/9/2022,0.1,1,247,1,
6.80051E+17,Guest suite in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 bath,1301428,Tomas,,Western Addition,37.78031,-122.4354,Entire home/apt,185,2,28,8/25/2023,2.15,2,42,24,2022-007274STR
6.80053E+17,Rental unit in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,1301428,Tomas,,Western Addition,37.77907,-122.43712,Entire home/apt,559,2,29,8/19/2023,2.39,2,0,29,2022-007274STR
6.80676E+17,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,433787438,Diana,,Inner Richmond,37.77499,-122.46712,Entire home/apt,119,30,4,8/2/2023,0.46,1,274,4,
6.81252E+17,Vacation home in San Francisco · 1 bedroom · 2 beds · 1 bath,245447609,Kim,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,350,3,1,9/23/2022,0.09,12,101,1,1106655
6.81253E+17,Rental unit in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 bath,235023271,Franc,,Western Addition,37.77312,-122.43689,Entire home/apt,305,2,51,8/20/2023,4.62,3,322,51,STR-0005427
6.81789E+17,Rental unit in San Francisco · 2 bedrooms · 1 bed · 1 bath,8776750,Conor,,Outer Richmond,37.77686,-122.48202,Entire home/apt,156,30,0,,,1,364,0,
6.8179E+17,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,1257432,San Francisco Life,,Western Addition,37.78990595,-122.4243647,Entire home/apt,120,30,1,10/1/2022,0.09,29,244,1,
6.82048E+17,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,52178915,Jim,,Downtown/Civic Center,37.77924,-122.42134,Entire home/apt,99,2,9,4/26/2023,0.76,42,0,9,Exempt
6.82056E+17,Condo in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1 bath,65634,Jennifer,,Bernal Heights,37.74459,-122.42174,Entire home/apt,157,1,6,8/29/2023,6,1,92,6,2023-006929STR
6.82336E+17,Guesthouse in San Francisco · 1 bedroom · 1 bed · 1 bath,472328815,Reema,,Glen Park,37.73864,-122.42966,Entire home/apt,185,30,2,12/19/2022,0.17,2,346,2,
6.84085E+17,Home in San Francisco · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,4027864,Ginny,,Russian Hill,37.80138,-122.41473,Entire home/apt,1900,1,13,8/7/2023,1.29,1,84,13,2022-007424STR
6.84129E+17,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,55297488,Krish,,Downtown/Civic Center,37.7887376,-122.418455,Entire home/apt,199,30,3,6/17/2023,0.27,1,71,3,2023-003905STR
6.84235E+17,Condo in San Francisco · ★4.83 · 1 bedroom · 1 bed · 1 private bath,12541098,Cody,,Mission,37.77063,-122.42307,Private room,135,1,23,8/14/2023,1.95,1,352,23,2022-007795STR
6.84389E+17,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,59503227,Kathleen,,Nob Hill,37.79,-122.42,Entire home/apt,150,364,0,,,1,364,0,
6.84627E+17,Condo in San Francisco · Studio · 1 bed · 1 bath,340080088,Bianka,,Western Addition,37.77815,-122.42334,Entire home/apt,5555,2,1,9/23/2022,0.09,14,89,1,Exempt
6.84753E+17,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,6789814,Francis,,Noe Valley,37.7437294,-122.4302381,Entire home/apt,315,30,11,8/19/2023,1.42,1,364,11,2023-007631STR
6.85139E+17,Home in San Francisco · ★4.74 · 1 bedroom · 2 beds · 1 bath,102405067,Ping,,Bayview,37.7374,-122.39508,Entire home/apt,100,2,23,5/28/2023,1.8,2,158,20,STR-0005639
6.85509E+17,Rental unit in San Francisco · ★4.52 · 1 bedroom · 1 bed · 1 private bath,473145990,Daniel,,Downtown/Civic Center,37.7866,-122.41561,Private room,92,1,42,8/20/2023,3.47,7,307,42,1008731
6.85807E+17,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1917940,Anniechen,,West of Twin Peaks,37.73533,-122.46146,Private room,120,1,14,8/14/2023,1.1,1,163,12,2022-001207STR
6.85853E+17,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,98090855,Trevor,,South of Market,37.7721,-122.38927,Entire home/apt,180,30,0,,,2,256,0,
6.85995E+17,Hotel in San Francisco · ★3.17 · 1 bedroom · 1 bed · 1 private bath,310731324,Hotel Des Arts,,Chinatown,37.79091,-122.40572,Private room,83,1,6,5/26/2023,0.54,5,363,6,Exempt
6.86391E+17,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,237691,Regina,,Marina,37.79982,-122.43189,Entire home/apt,175,30,2,4/26/2023,0.29,3,277,2,
6.86482E+17,Home in San Francisco · ★4.92 · 2 bedrooms · 3 beds · 1 bath,473390516,Vincent,,Visitacion Valley,37.71459,-122.40282,Entire home/apt,179,1,52,9/1/2023,4.67,1,145,52,2022-005418STR
6.86484E+17,Home in San Francisco · ★4.32 · 3 bedrooms · 3 beds · 3 baths,141228523,Candy,,Excelsior,37.72347,-122.42802,Entire home/apt,162,30,25,5/14/2023,1.94,3,0,22,2022-005048STR
